date,inverter_state,pv1_i,pv1_u,mppt_power,active_power,efficiency,a_i,b_i,c_i,a_u,b_u,c_u,ab_u,bc_u,ca_u,inv_temperature,global_tilted_irradiance,diffuse_radiation,temperature_2m,wind_speed_10m,precipitation
2023-04-01 05:45:00+00:00,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,47.879,0.0,0.0,12.879,8.764739,0.32500002
2023-04-01 05:50:00+00:00,2,2.738151217632527e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,47.870666666666665,0.0,0.0,12.870666666666667,8.695526666666668,0.35000001333333336
2023-04-01 05:55:00+00:00,2,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,47.86233333333333,0.0,0.0,12.862333333333332,8.626314333333333,0.37500000666666666
2023-04-01 06:00:00+00:00,2,2.7381124435413134e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,47.854,0.0,0.0,12.854,8.557102,0.4
2023-04-01 06:05:00+00:00,2,0.0019392710691374117,295.46369867491194,0.0005729842028205906,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,47.845666666666666,0.25,0.25,12.845666666666666,8.462476,0.43333333333333335
2023-04-01 06:10:00+00:00,2,0.003880444388612878,307.9152682251004,0.00119484807475232,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,47.83733333333333,0.5,0.5,12.837333333333333,8.36785,0.4666666666666667
2023-04-01 06:15:00+00:00,2,0.005821794071299615,315.2119892234585,0.001835099290063689,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,47.829,0.75,0.75,12.829,8.273224,0.5
2023-04-01 06:20:00+00:00,2,0.007763149184042489,320.39482182887645,0.002487272799652281,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,47.82066666666667,1.0,1.0,12.820666666666668,8.178598000000001,0.5333333333333333
2023-04-01 06:25:00+00:00,2,0.009704453377364305,324.4181751105816,0.003148301055130248,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,47.812333333333335,1.25,1.25,12.812333333333333,8.083972000000001,0.5666666666666667
2023-04-01 06:30:00+00:00,2,0.011645683009161417,327.7075647113071,0.0038163784183321355,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,47.804,1.5,1.5,12.804,7.989346,0.6
2023-04-01 06:35:00+00:00,2,0.01358682717760619,330.49013102424084,0.0044903122941307855,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,47.79566633333333,1.75,1.75,12.795666333333333,7.89472,0.6333333333333333
2023-04-01 06:40:00+00:00,2,0.015538609189317126,332.91391243074474,0.005173019178947886,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,47.78733266666667,2.0,2.0,12.787332666666668,7.800094,0.6666666666666666
2023-04-01 06:45:00+00:00,2,0.017486502012113953,335.04741056565814,0.005858807219009951,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,47.778999,2.25,2.25,12.778999,7.705468,0.7
2023-04-01 06:50:00+00:00,2,0.01943088395481486,336.95277792468397,0.006547290326107037,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,47.770666,2.5,2.5,12.770666,7.610842,0.7333333333333333
2023-04-01 06:55:00+00:00,2,0.02137451277761486,338.67616436056863,0.007239038002598563,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,47.762333,2.75,2.75,12.762333,7.516216,0.7666666666666667
2023-04-01 07:00:00+00:00,2,0.023317725165435295,340.24954477376514,0.007933845372699127,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,47.754,3.0,3.0,12.754,7.42159,0.8
2023-04-01 07:05:00+00:00,2,0.042131433192399384,350.7498934953218,0.01477759570503935,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,47.778999999999996,5.416666666666666,5.416666666666666,12.779,7.4772902666666665,0.7583333333333334
2023-04-01 07:10:00+00:00,2,0.060964023452986404,357.24681413609125,0.021779203155497345,0.0043320975124621205,19.890982610943894,0.006252844162439284,0.006252844162439284,0.006252844162439284,230,230,230,400,400,400,47.804,7.833333333333333,7.833333333333333,12.804,7.532990533333334,0.7166666666666667
2023-04-01 07:15:00+00:00,2,0.07981168567832408,361.93779775183657,0.028886865749274414,0.01109904832186138,38.42247344587797,0.01602009634093833,0.01602009634093833,0.01602009634093833,230,230,230,400,400,400,47.829,10.25,10.25,12.829,7.5886908,0.675
2023-04-01 07:20:00+00:00,2,0.09867151198672867,365.59543184189533,0.03607385403528082,0.018017172019412827,49.94523735055238,0.02600554778860947,0.02600554778860947,0.02600554778860947,230,230,230,400,400,400,47.854,12.666666666666666,12.666666666666666,12.854000000000001,7.6443911,0.6333333333333334
2023-04-01 07:25:00+00:00,2,0.11754129943944587,368.5828921955721,0.04332371209981674,0.025044655664236706,57.8081942898486,0.036148846723771375,0.036148846723771375,0.036148846723771375,230,230,230,400,400,400,47.879,15.083333333333332,15.083333333333332,12.879,7.7000914,0.5916666666666667
2023-04-01 07:30:00+00:00,2,0.13641938053089803,371.10026143735536,0.050625267780138324,0.032156369977186704,63.51841953081486,0.046413722156224864,0.046413722156224864,0.046413722156224864,230,230,230,400,400,400,47.903999999999996,17.5,17.5,12.904,7.7557917,0.55
2023-04-01 07:35:00+00:00,2,0.15530448815648248,373.26959923765736,0.057970444053979726,0.03933573105312491,67.85480376258128,0.05677623728073097,0.05677623728073097,0.05677623728073097,230,230,230,400,400,400,47.929,19.916666666666668,19.916666666666668,12.929,7.811491999999999,0.5083333333333333
2023-04-01 07:40:00+00:00,2,0.1741956524714261,375.1708929115686,0.06535313847901822,0.04657106668120974,71.26064296997993,0.06721954471211114,0.06721954471211114,0.06721954471211114,230,230,230,400,400,400,47.954,22.333333333333332,22.333333333333332,12.953999999999999,7.8671923,0.4666666666666667
2023-04-01 07:45:00+00:00,2,0.19309213093614447,376.85941227121623,0.07276858697879213,0.053853767523942345,74.00688918095611,0.0777312179420591,0.0777312179420591,0.0777312179420591,230,230,230,400,400,400,47.979,24.75,24.75,12.979,7.9228926,0.425
2023-04-01 07:50:00+00:00,2,0.21199335169508093,378.3749535546567,0.08021297460152224,0.06117725228241831,76.2685246200274,0.08830175768383966,0.08830175768383966,0.08830175768383966,230,230,230,400,400,400,48.00400033333333,27.166666666666668,27.166666666666668,13.004000333333332,7.9785929,0.3833333333333333
2023-04-01 07:55:00+00:00,2,0.23089887775108045,379.7471215415308,0.08768318419314261,0.06853634764450468,78.16361629105238,0.0989236969045714,0.0989236969045714,0.0989236969045714,230,230,230,400,400,400,48.02900066666667,29.583333333333332,29.583333333333332,13.029000666666667,8.0342932,0.3416666666666667
2023-04-01 08:00:00+00:00,2,0.24980837132229491,380.99854458036634,0.09517662589778608,0.07592689344639389,79.77472696703364,0.10959103092501886,0.10959103092501886,0.10959103092501886,230,230,230,400,400,400,48.054001,32.0,32.0,13.054001,8.0899935,0.3
2023-04-01 08:05:00+00:00,2,0.2950573384665771,383.62438360950694,0.11319118959870232,0.09371995593301534,82.79792470180894,0.13527310446591567,0.13527310446591567,0.13527310446591567,230,230,230,400,400,400,48.104000666666664,38.416666666666664,37.75,13.104000666666666,8.281679333333333,0.2916666666666667
2023-04-01 08:10:00+00:00,2,0.3403761698789316,385.8277061307079,0.13132655684594433,0.11166218748792418,85.0263573261211,0.16117048501113873,0.16117048501113873,0.16117048501113873,230,230,230,400,400,400,48.154000333333336,44.833333333333336,43.5,13.154000333333334,8.473365166666667,0.2833333333333333
2023-04-01 08:15:00+00:00,2,0.3857587173549829,387.7146751588635,0.14956431578898702,0.12972783960349754,86.73715980924501,0.18724600779116973,0.18724600779116973,0.18724600779116973,230,230,230,400,400,400,48.204,51.25,49.25,13.204,8.665051,0.275
2023-04-01 08:20:00+00:00,2,0.43119978143222076,389.3561349903709,0.1678902803071422,0.14789784011371546,88.09196091825439,0.21347214450554464,0.21347214450554464,0.21347214450554464,230,230,230,400,400,400,48.254,57.666666666666664,55.0,13.254,8.856737333333333,0.26666666666666666
2023-04-01 08:25:00+00:00,2,0.4766949727408685,390.80171749994435,0.18629321407072053,0.16615753633365074,89.19140568940644,0.2398277458252957,0.2398277458252957,0.2398277458252957,230,230,230,400,400,400,48.304,64.08333333333333,60.75,13.304,9.048423666666666,0.25833333333333336
2023-04-01 08:30:00+00:00,2,0.5222405781856002,392.0875496938246,0.2047640286514782,0.18449535775496861,90.10144944402897,0.2662961111601686,0.2662961111601686,0.2662961111601686,230,230,230,400,400,400,48.354,70.5,66.5,13.354,9.24011,0.25
2023-04-01 08:35:00+00:00,2,0.5678334671197283,393.2407399089885,0.22329525275524822,0.20290197400378304,90.86712390889113,0.29286377327547647,0.29286377327547647,0.29286377327547647,230,230,230,400,400,400,48.403999999999996,76.91666666666667,72.25,13.404,9.431796,0.24166667
2023-04-01 08:40:00+00:00,2,0.6134710016648989,394.282149826601,0.24188066539271466,0.22136973586189557,91.52022775465836,0.31951969147575443,0.31951969147575443,0.31951969147575443,230,230,230,400,400,400,48.454,83.33333333333333,78.0,13.453999999999999,9.623482,0.23333334
2023-04-01 08:45:00+00:00,2,0.6591509730093608,395.2281705759535,0.2605150331958493,0.2398922896250732,92.08385661365178,0.34625469497887923,0.34625469497887923,0.34625469497887923,230,230,230,400,400,400,48.504,89.75,83.75,13.504,9.815168,0.22500001
2023-04-01 08:50:00+00:00,2,0.7048715375274711,396.0919158762893,0.2791939177459217,0.25846430189519604,92.57519074266133,0.37306108568775037,0.37306108568775037,0.37306108568775037,230,230,230,400,400,400,48.55399966666667,96.16666666666667,89.5,13.553999666666666,10.006854,0.21666667333333334
2023-04-01 08:55:00+00:00,2,0.7506311633976142,396.88404015663394,0.29791352879671956,0.2770812562831572,93.00727543401455,0.3999323447562013,0.3999323447562013,0.3999323447562013,230,230,230,400,400,400,48.603999333333334,102.58333333333333,95.25,13.603999333333334,10.19854,0.20833333666666667
2023-04-01 09:00:00+00:00,2,0.7964285995834384,397.61331252878,0.3166706136730283,0.29573930320929825,93.39019487127334,0.4268629157946018,0.4268629157946018,0.4268629157946018,230,230,230,400,400,400,48.653999,109.0,101.0,13.653999,10.390226,0.2
2023-04-01 09:05:00+00:00,2,0.7894622242243107,397.4541350366563,0.31377502547318814,0.2928626257936787,93.33522492812406,0.4227107895939026,0.4227107895939026,0.4227107895939026,230,230,230,400,400,400,48.66233233333333,108.08333333333333,100.16666666666667,13.662332333333334,10.245622666666668,0.2
2023-04-01 09:10:00+00:00,2,0.7825258798865339,397.2942749064849,0.31089305204507955,0.2899995561742465,93.27952305997385,0.418578304555183,0.418578304555183,0.418578304555183,230,230,230,400,400,400,48.670665666666665,107.16666666666667,99.33333333333333,13.670665666666666,10.101019333333333,0.2
2023-04-01 09:15:00+00:00,2,0.7756170705181885,397.13368409396116,0.3080236646610539,0.28714907184731525,93.22305549584678,0.41446398482149666,0.41446398482149666,0.41446398482149666,230,230,230,400,400,400,48.678999,106.25,98.5,13.678999,9.956416,0.2
2023-04-01 09:20:00+00:00,2,0.7687335582464278,396.9723175113323,0.3051659421658171,0.2843102573707465,93.16578886652486,0.4103665090659307,0.4103665090659307,0.4103665090659307,230,230,230,400,400,400,48.6873325,105.33333333333333,97.66666666666667,13.6873325,9.811812666666667,0.2
2023-04-01 09:25:00+00:00,2,0.7618733369734543,396.8101307127835,0.30231905843102097,0.28148229202235037,93.10769009509043,0.40628469267804207,0.40628469267804207,0.40628469267804207,230,230,230,400,400,400,48.695666,104.41666666666667,96.83333333333333,13.695666,9.667209333333334,0.2
2023-04-01 09:30:00+00:00,2,0.7550345989266302,396.6470815820336,0.29948227015770906,0.2786644375118033,93.04872617836676,0.40221747002753827,0.40221747002753827,0.40221747002753827,230,230,230,400,400,400,48.7039995,103.5,96.0,13.7039995,9.522606,0.2
2023-04-01 09:35:00+00:00,2,0.7482157082020401,396.48313196950954,0.2966549073767295,0.27585602838748974,92.98886400593848,0.39816388061774566,0.39816388061774566,0.39816388061774566,230,230,230,400,400,400,48.712333,102.58333333333333,95.16666666666667,13.712333,9.378003,0.2
2023-04-01 09:40:00+00:00,2,0.7414151879672352,396.318243125816,0.29383636472197133,0.2730564636673355,92.92807033115257,0.39412305700575856,0.39412305700575856,0.39412305700575856,230,230,230,400,400,400,48.7206665,101.66666666666667,94.33333333333333,13.7206665,9.2334,0.2
2023-04-01 09:45:00+00:00,2,0.7346316982215407,396.15237807448085,0.29102609425935777,0.270265199513842,92.86631159369028,0.3900942142297615,0.3900942142297615,0.3900942142297615,230,230,230,400,400,400,48.729,100.75,93.5,13.729,9.088797,0.2
2023-04-01 09:50:00+00:00,2,0.7278640311995352,395.98549556153233,0.2882235990959625,0.2674817433022611,92.80355395645603,0.3860766412471771,0.3860766412471771,0.3860766412471771,230,230,230,400,400,400,48.73733333333333,99.83333333333333,92.66666666666667,13.737333333333332,8.944193333333333,0.2
2023-04-01 09:55:00+00:00,2,0.7211110695356943,395.81756474128144,0.28542842745159935,0.2647056466359989,92.73976281878424,0.3820696908532698,0.3820696908532698,0.3820696908532698,230,230,230,400,400,400,48.745666666666665,98.91666666666667,91.83333333333333,13.745666666666667,8.799589666666666,0.2
2023-04-01 10:00:00+00:00,2,0.714371802327582,395.64855061163684,0.2826401681887306,0.26193650195232165,92.67490308646283,0.3780727747819046,0.3780727747819046,0.3780727747819046,230,230,230,400,400,400,48.754,98.0,91.0,13.754,8.654986,0.2
2023-04-01 10:05:00+00:00,2,0.7726410793959929,396.5920593179334,0.30642331679128765,0.2855935735886047,93.20229823865832,0.41221881647552033,0.41221881647552033,0.41221881647552033,230,230,230,400,400,400,48.79566666666666,106.41666666666667,98.33333333333333,13.795666666666666,8.575765333333333,0.18333333333333335
2023-04-01 10:10:00+00:00,2,0.8309986300151763,397.4316065331021,0.3302651205537384,0.3093153727111349,93.65668775210712,0.4464582842481579,0.4464582842481579,0.4464582842481579,230,230,230,400,400,400,48.83733333333333,114.83333333333333,105.66666666666667,13.837333333333333,8.496544666666667,0.16666666666666666
2023-04-01 10:15:00+00:00,2,0.8894436315007567,398.18080142575496,0.35415937801400516,0.3330947806896711,94.0522265872341,0.48078090324210243,0.48078090324210243,0.48078090324210243,230,230,230,400,400,400,48.879,123.25,113.0,13.879,8.417324,0.15
2023-04-01 10:20:00+00:00,2,0.9479755107522834,398.8506868621591,0.3781006835920543,0.3569256501450988,94.39963100680295,0.5151778004798875,0.5151778004798875,0.5151778004798875,230,230,230,400,400,400,48.92066666666666,131.66666666666666,120.33333333333333,13.920666666666666,8.338103,0.13333333333333333
2023-04-01 10:25:00+00:00,2,1.0065939460723086,399.4503413585233,0.4020842953680066,0.38080263135241854,94.70716358217621,0.5496412542985917,0.5496412542985917,0.5496412542985917,230,230,230,400,400,400,48.96233333333333,140.08333333333334,127.66666666666667,13.962333333333333,8.258882,0.11666666666666667
2023-04-01 10:30:00+00:00,2,1.0652988766410036,399.98731040328755,0.4261060324432786,0.40472104001322967,94.98129789258601,0.5841645034958587,0.5841645034958587,0.5841645034958587,230,230,230,400,400,400,49.004,148.5,135.0,14.004,8.179661,0.1
2023-04-01 10:35:00+00:00,2,1.12409044617757,400.467947919681,0.45016219425685,0.4286767530384917,95.22717778337038,0.6187415969052698,0.6187415969052698,0.6187415969052698,230,230,230,400,400,400,49.04566666666666,156.91666666666666,142.33333333333334,14.045666666666666,8.100440166666667,0.08333333333333334
2023-04-01 10:40:00+00:00,2,1.182969034956126,400.8976414980103,0.47424949607908823,0.4526661286956417,95.44894247397426,0.6533672781386363,0.6533672781386363,0.6533672781386363,230,230,230,400,400,400,49.08733333333333,165.33333333333334,149.66666666666666,14.087333333333333,8.021219333333333,0.06666666666666668
2023-04-01 10:45:00+00:00,2,1.241935247293553,401.2809993802692,0.49836501719953874,0.47668594197981384,95.64996047645036,0.6880368923023896,0.6880368923023896,0.6880368923023896,230,230,230,400,400,400,49.129,173.75,157.0,14.129,7.9419985,0.05
2023-04-01 10:50:00+00:00,2,1.300989878712735,401.6220010229362,0.5225061583991957,0.5007333317316394,95.83300094791957,0.7227463096687003,0.7227463096687003,0.7227463096687003,230,230,230,400,400,400,49.17066666666666,182.16666666666666,164.33333333333334,14.170666666666666,7.862777566666667,0.03333333333333334
2023-04-01 10:55:00+00:00,2,1.360133955248243,401.92409375755875,0.546670607352034,0.5248057595286124,96.0003615469047,0.757491866340276,0.757491866340276,0.757491866340276,230,230,230,400,400,400,49.21233333333333,190.58333333333334,171.66666666666666,14.212333333333333,7.783556633333333,0.01666666666666667
2023-04-01 11:00:00+00:00,2,1.4193686704776822,402.1902987545321,0.5708563096222421,0.5489009733208081,96.15396450361341,0.7922703117630404,0.7922703117630404,0.7922703117630404,230,230,230,400,400,400,49.254,199.0,179.0,14.254,7.7043357,0.0
2023-04-01 11:05:00+00:00,2,1.462604296059307,402.3868095471541,0.5885326763212658,0.5665103915749532,96.2581033080496,0.8176873176862989,0.8176873176862989,0.8176873176862989,230,230,230,400,400,400,49.27066666666667,203.91666666666666,184.41666666666666,14.270666666666667,7.641703933333333,0.0
2023-04-01 11:10:00+00:00,2,1.5058746245982917,402.56632573704167,0.6062144146451812,0.5841258664013907,96.35631424951863,0.8431130655186659,0.8431130655186659,0.8431130655186659,230,230,230,400,400,400,49.287333333333336,208.83333333333334,189.83333333333334,14.287333333333333,7.579072166666666,0.0
2023-04-01 11:15:00+00:00,2,1.5491808499733226,402.72971037131924,0.6239011550225505,0.6017469719295516,96.44908766161875,0.868546940568922,0.868546940568922,0.868546940568922,230,230,230,400,400,400,49.304,213.75,195.25,14.304,7.5164404,0.0
2023-04-01 11:20:00+00:00,2,1.592524224934753,402.87775486337387,0.641592584307248,0.6193733434244184,96.53686133127295,0.8939884163874162,0.8939884163874162,0.8939884163874162,230,230,230,400,400,400,49.32066666666667,218.66666666666666,200.66666666666666,14.320666666666666,7.4538085999999995,0.0
2023-04-01 11:25:00+00:00,2,1.6359061020853998,403.01117720715865,0.6592884440018112,0.6370046757075244,96.62002747097664,0.9194370524869737,0.9194370524869737,0.9194370524869737,230,230,230,400,400,400,49.33733333333333,223.58333333333334,206.08333333333334,14.337333333333333,7.3911768,0.0
2023-04-01 11:30:00+00:00,2,1.679327851743808,403.13065019279,0.6769885287603424,0.6546407195551024,96.69893827504553,0.9448924891440716,0.9448924891440716,0.9448924891440716,230,230,230,400,400,400,49.354,228.5,211.5,14.354,7.328545,0.0
2023-04-01 11:35:00+00:00,2,1.722790953817307,403.2367849143673,0.6946926852968471,0.6722812819117818,96.77391113230324,0.9703544477072847,0.9703544477072847,0.9703544477072847,230,230,230,400,400,400,49.370666666666665,233.41666666666666,216.91666666666666,14.370666666666667,7.265913333333334,0.0
2023-04-01 11:40:00+00:00,2,1.7662969273153228,403.33015384854764,0.7124008114363062,0.6899262232119232,96.84523264662334,0.9958227267309643,0.9958227267309643,0.9958227267309643,230,230,230,400,400,400,49.38733333333333,238.33333333333334,222.33333333333334,14.387333333333332,7.203281666666666,0.0
2023-04-01 11:45:00+00:00,2,1.8098474005720377,403.41127964196744,0.7301128558214544,0.7075754579809961,96.91316244320869,1.021297202843252,1.021297202843252,1.021297202843252,230,230,230,400,400,400,49.403999999999996,243.25,227.75,14.404,7.14065,0.0
2023-04-01 11:50:00+00:00,2,1.853444068624268,403.48065004089983,0.7478288176229697,0.725228953427085,96.97793617158001,1.0467778287130953,1.0467778287130953,1.0467778287130953,230,230,230,400,400,400,49.42066666666667,248.16666666666666,233.16666666666666,14.420666666666667,7.078018166666666,0.0
2023-04-01 11:55:00+00:00,2,1.8970887149775044,403.53871747478684,0.7655487469779136,0.7428867299340505,97.03976825338374,1.072264633762062,1.072264633762062,1.072264633762062,230,230,230,400,400,400,49.437333333333335,253.08333333333334,238.58333333333334,14.437333333333333,7.015386333333334,0.0
2023-04-01 12:00:00+00:00,2,1.940783202963969,403.58590485383644,0.7832727450933403,0.7605488607379205,97.09885419890209,1.097757723697254,1.097757723697254,1.097757723697254,230,230,230,400,400,400,49.454,258.0,244.0,14.454,6.9527545,0.0
2023-04-01 12:05:00+00:00,2,1.954586599198,403.4027040654865,0.7884855194466365,0.7657587582841586,97.11766917692698,1.1052775630741813,1.1052775630741813,1.1052775630741813,230,230,230,400,400,400,49.533166666666666,260.25,245.66666666666666,14.533166666666666,6.823358233333334,0.0
2023-04-01 12:10:00+00:00,2,1.9684166419353737,403.217274055008,0.793699592565694,0.770970095239748,97.1362594186963,1.11279948005955,1.11279948005955,1.11279948005955,230,230,230,400,400,400,49.61233333333333,262.5,247.33333333333334,14.612333333333334,6.6939619666666665,0.0
2023-04-01 12:15:00+00:00,2,1.9822741948245215,403.0296019179137,0.7989151796322798,0.7761830873288929,97.15463006800672,1.1203237860244277,1.1203237860244277,1.1203237860244277,230,230,230,400,400,400,49.6915,264.75,249.0,14.6915,6.5645657,0.0
2023-04-01 12:20:00+00:00,2,1.9961601398937558,402.8396811049804,0.8041325141892736,0.781397968076056,97.17278611272937,1.1278508180323439,1.1278508180323439,1.1278508180323439,230,230,230,400,400,400,49.77066666666667,267.0,250.66666666666666,14.770666666666667,6.435169566666667,0.0
2023-04-01 12:25:00+00:00,2,2.010075409346221,402.6475051648851,0.809351848766541,0.7866149899155807,97.19073245021785,1.135380940440888,1.135380940440888,1.135380940440888,230,230,230,400,400,400,49.849833333333336,269.25,252.33333333333334,14.849833333333333,6.305773433333334,0.0
2023-04-01 12:30:00+00:00,2,2.0240210328549946,402.45305906785916,0.8145734562901804,0.7918344262725638,97.20847397591653,1.142914547905194,1.142914547905194,1.142914547905194,230,230,230,400,400,400,49.929,271.5,254.0,14.929,6.1763773,0.0
2023-04-01 12:35:00+00:00,2,2.037998051509344,402.2563369988794,0.8197976310110024,0.7970565711003187,97.22601541521428,1.1504520647103227,1.1504520647103227,1.1504520647103227,230,230,230,400,400,400,50.00816666666667,273.75,255.66666666666666,15.008166666666666,6.046981033333334,0.0
2023-04-01 12:40:00+00:00,2,2.0520076076592146,402.0573252722908,0.8250246901738563,0.8022817418759649,97.2433614934483,1.1579939490950255,1.1579939490950255,1.1579939490950255,230,230,230,400,400,400,50.08733333333333,276.0,257.3333333333333,15.087333333333333,5.917584766666667,0.0
2023-04-01 12:45:00+00:00,2,2.066928194039239,401.85739982398877,0.8306103896795018,0.8078643882701235,97.26153179733821,1.1660518050911703,1.1660518050911703,1.1660518050911703,230,230,230,400,400,400,50.1665,278.25,259.0,15.1665,5.7881885,0.0
2023-04-01 12:50:00+00:00,2,2.0812749236191417,401.6540969886999,0.8359526000314719,0.8132045993961082,97.27879300399242,1.1737597359189622,1.1737597359189622,1.1737597359189622,230,230,230,400,400,400,50.24566633333333,280.5,260.6666666666667,15.245666333333332,5.658792200000001,0.0
2023-04-01 12:55:00+00:00,2,2.0957526429457314,401.4485501676421,0.841336860020568,0.8185868646284727,97.295970677959,1.1815283666208514,1.1815283666208514,1.1815283666208514,230,230,230,400,400,400,50.324832666666666,282.75,262.3333333333333,15.324832666666667,5.5293959,0.0
2023-04-01 13:00:00+00:00,2,2.1103781764970297,401.24074184756284,0.846769705116575,0.8240176980106689,97.31308206134113,1.1893670994086887,1.1893670994086887,1.1893670994086887,230,230,230,400,400,400,50.403999,285.0,264.0,15.403999,5.3999996,0.0
