date,inverter_state,pv1_i,pv1_u,mppt_power,active_power,efficiency,a_i,b_i,c_i,a_u,b_u,c_u,ab_u,bc_u,ca_u,inv_temperature,global_tilted_irradiance,diffuse_radiation,temperature_2m,wind_speed_10m,precipitation
2023-04-01 06:15:00+00:00,3,0.006869846799174382,325.1254773066268,0.0022335622149244933,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,47.829,0.75,0.75,12.829,8.273224,0.5
2023-04-01 06:20:00+00:00,3,0.009160732029965939,330.4713243507944,0.0030273592391434298,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,47.82066666666667,1.0,1.0,12.820666666666668,8.178598000000001,0.5333333333333333
2023-04-01 06:25:00+00:00,3,0.011451578640675069,334.6212265393043,0.0038319412812913836,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,47.812333333333335,1.25,1.25,12.812333333333333,8.083972000000001,0.5666666666666667
2023-04-01 06:30:00+00:00,3,0.013742358733250139,338.01408198780695,0.004645110759551391,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,47.804,1.5,1.5,12.804,7.989346,0.6
2023-04-01 06:35:00+00:00,3,0.01603305944320801,340.88417465328854,0.005465416220370581,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,47.79566633333333,1.75,1.75,12.795666333333333,7.89472,0.6333333333333333
2023-04-01 06:40:00+00:00,3,0.01833633480783385,343.38419872581886,0.0062964076170278094,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,47.78733266666667,2.0,2.0,12.787332666666668,7.800094,0.6666666666666666
2023-04-01 06:45:00+00:00,3,0.020635042301236604,345.584810204986,0.007131157154928855,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,47.778999,2.25,2.25,12.778999,7.705468,0.7
2023-04-01 06:50:00+00:00,3,0.0229296282877823,347.5501162787875,0.007969194951176848,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,47.770666,2.5,2.5,12.770666,7.610842,0.7333333333333333
2023-04-01 06:55:00+00:00,3,0.025223347051120695,349.32771821046884,0.008811214239985226,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,47.762333,2.75,2.75,12.762333,7.516216,0.7666666666666667
2023-04-01 07:00:00+00:00,3,0.02751659589262136,350.95059650785686,0.009656965706422592,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,47.754,3.0,3.0,12.754,7.42159,0.8
2023-04-01 07:05:00+00:00,3,0.04971836001712599,361.78120213579433,0.017987167984470507,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,47.778999999999996,5.416666666666666,5.416666666666666,12.779,7.4772902666666665,0.7583333333333334
2023-04-01 07:10:00+00:00,3,0.07194261485246074,368.4824700429701,0.026509592312213354,0.005273018397054479,19.890982610943897,0.00761094647745313,0.00761094647745313,0.00761094647745313,230,230,230,400,400,400,47.804,7.833333333333333,7.833333333333333,12.804,7.532990533333334,0.7166666666666667
2023-04-01 07:15:00+00:00,3,0.09418486427039448,373.32100346806624,0.03516118788729614,0.013509798079251623,38.422473445877976,0.019499713894383534,0.019499713894383534,0.019499713894383534,230,230,230,400,400,400,47.829,10.25,10.25,12.829,7.5886908,0.675
2023-04-01 07:20:00+00:00,3,0.11644167696029278,377.09368815275985,0.04390942121783981,0.021930664646503905,49.94523735055238,0.0316541878429161,0.0316541878429161,0.0316541878429161,230,230,230,400,400,400,47.854,12.666666666666666,12.666666666666666,12.854000000000001,7.6443911,0.6333333333333334
2023-04-01 07:25:00+00:00,3,0.1387104534501526,380.17512192890393,0.05273426329860049,0.0304847253849753,57.808194289848615,0.04400091101796827,0.04400091101796827,0.04400091101796827,230,230,230,400,400,400,47.879,15.083333333333332,15.083333333333332,12.879,7.7000914,0.5916666666666667
2023-04-01 07:30:00+00:00,3,0.16098922608674424,382.77168010565003,0.061622116235917596,0.039141394314496515,63.51841953081486,0.05649573635982963,0.05649573635982963,0.05649573635982963,230,230,230,400,400,400,47.903999999999996,17.5,17.5,12.904,7.7557917,0.55
2023-04-01 07:35:00+00:00,3,0.1832764996974597,385.0092611800517,0.07056314936546342,0.047880486530632316,67.85480376258127,0.06910952946847705,0.06910952946847705,0.06910952946847705,230,230,230,400,400,400,47.929,19.916666666666668,19.916666666666668,12.929,7.811491999999999,0.5083333333333333
2023-04-01 07:40:00+00:00,3,0.20557112988283613,386.97036809939357,0.07954993535907051,0.056687795419077064,71.26064296997994,0.08182178486242644,0.08182178486242644,0.08182178486242644,230,230,230,400,400,400,47.954,22.333333333333332,22.333333333333332,12.953999999999999,7.8671923,0.4666666666666667
2023-04-01 07:45:00+00:00,3,0.22787224046977578,388.71200893178604,0.08857667585769326,0.06555284234217776,74.00688918095611,0.09461737793100357,0.09461737793100357,0.09461737793100357,230,230,230,400,400,400,47.979,24.75,24.75,12.979,7.9228926,0.425
2023-04-01 07:50:00+00:00,3,0.25017915669765006,390.27523152085763,0.09763872770858516,0.07446761708110376,76.26852462002738,0.10748474691921309,0.10748474691921309,0.10748474691921309,230,230,230,400,400,400,48.00400033333333,27.166666666666668,27.166666666666668,13.004000333333332,7.9785929,0.3833333333333333
2023-04-01 07:55:00+00:00,3,0.27249136294401893,391.6905717263073,0.10673229706501733,0.08342582313652633,78.16361629105239,0.12041480361309898,0.12041480361309898,0.12041480361309898,230,230,230,400,400,400,48.02900066666667,29.583333333333332,29.583333333333332,13.029000666666667,8.0342932,0.3416666666666667
2023-04-01 08:00:00+00:00,3,0.2948084606645748,392.981369565225,0.11585423186495082,0.09242239715001861,79.77472696703364,0.13340023968428436,0.13340023968428436,0.13340023968428436,230,230,230,400,400,400,48.054001,32.0,32.0,13.054001,8.0899935,0.3
2023-04-01 08:05:00+00:00,3,0.3482101385916193,395.6898104872446,0.13778320279923106,0.11408163250544806,82.79792470180895,0.164662653091531,0.164662653091531,0.164662653091531,230,230,230,400,400,400,48.104000666666664,38.416666666666664,37.75,13.104000666666666,8.281679333333333,0.2916666666666667
2023-04-01 08:10:00+00:00,3,0.40169476762254824,397.9624465055961,0.15985943132417965,0.13592265129720216,85.0263573261211,0.19618744828851825,0.19618744828851825,0.19618744828851825,230,230,230,400,400,400,48.154000333333336,44.833333333333336,43.5,13.154000333333334,8.473365166666667,0.2833333333333333
2023-04-01 08:15:00+00:00,3,0.45525509311530626,399.90877953916885,0.18206050730727916,0.1579141131726369,86.737159809245,0.22792938937265733,0.22792938937265733,0.22792938937265733,230,230,230,400,400,400,48.204,51.25,49.25,13.204,8.665051,0.275
2023-04-01 08:20:00+00:00,3,0.5088849799595847,401.6018819876316,0.2043691640806276,0.18003280415086964,88.09196091825437,0.2598549698486694,0.2598549698486694,0.2598549698486694,230,230,230,400,400,400,48.254,57.666666666666664,55.0,13.254,8.856737333333333,0.26666666666666666
2023-04-01 08:25:00+00:00,3,0.5625792489740525,403.09294668237294,0.2267717253827751,0.2022608895750176,89.19140568940644,0.2919384476066739,0.2919384476066739,0.2919384476066739,230,230,230,400,400,400,48.304,64.08333333333333,60.75,13.304,9.048423666666666,0.25833333333333336
2023-04-01 08:30:00+00:00,3,0.6163335190002198,404.419236848242,0.24925712931177427,0.22458428635248617,90.10144944402896,0.3241594954534197,0.3241594954534197,0.3241594954534197,230,230,230,400,400,400,48.354,70.5,66.5,13.354,9.24011,0.25
2023-04-01 08:35:00+00:00,3,0.6701440961900585,405.60871339714976,0.27181628228632143,0.24699163802965302,90.86712390889114,0.35650172176001693,0.35650172176001693,0.35650172176001693,230,230,230,400,400,400,48.403999999999996,76.91666666666667,72.25,13.404,9.431796,0.24166667
2023-04-01 08:40:00+00:00,3,0.7240078681829686,406.682894123438,0.2944416125506575,0.26947363441085054,91.52022775465839,0.3889516884165284,0.3889516884165284,0.3889516884165284,230,230,230,400,400,400,48.454,83.33333333333333,78.0,13.453999999999999,9.623482,0.23333334
2023-04-01 08:45:00+00:00,3,0.7779222289393731,407.6586856676029,0.31712675044403377,0.29202254216241724,92.08385661365173,0.42149823331727615,0.42149823331727615,0.42149823331727615,230,230,230,400,400,400,48.504,89.75,83.75,13.504,9.815168,0.22500001
2023-04-01 08:50:00+00:00,3,0.8318850033612264,408.54961418330936,0.33986629388708073,0.31463186983597885,92.57519074266132,0.45413198686359424,0.45413198686359424,0.45413198686359424,230,230,230,400,400,400,48.55399966666667,96.16666666666667,89.5,13.553999666666666,10.006854,0.21666667333333334
2023-04-01 08:55:00+00:00,3,0.8858943843006186,409.3666691876813,0.36265562973060833,0.3372961204205069,93.00727543401456,0.48684501480349024,0.48684501480349024,0.48684501480349024,230,230,230,400,400,400,48.603999333333334,102.58333333333333,95.25,13.603999333333334,10.19854,0.20833333666666667
2023-04-01 09:00:00+00:00,3,0.93994889595991,410.1188955861424,0.38549079913635537,0.36001060852427114,93.39019487127334,0.5196305543565224,0.5196305543565224,0.5196305543565224,230,230,230,400,400,400,48.653999,109.0,101.0,13.653999,10.390226,0.2
2023-04-01 09:05:00+00:00,3,0.9317315164761906,409.95472898499725,0.3819677372456306,0.3565104467110752,93.33522492812405,0.5145785059438825,0.5145785059438825,0.5145785059438825,230,230,230,400,400,400,48.66233233333333,108.08333333333333,100.16666666666667,13.662332333333334,10.245622666666668,0.2
2023-04-01 09:10:00+00:00,3,0.9235495031368756,409.78985828980075,0.37846121584002224,0.3530268171025509,93.27952305997384,0.5095503197132863,0.5095503197132863,0.5095503197132863,230,230,230,400,400,400,48.670665666666665,107.16666666666667,99.33333333333333,13.670665666666666,10.101019333333333,0.2
2023-04-01 09:15:00+00:00,3,0.9153999105417253,409.62423394504634,0.3749699828392163,0.34955847519496985,93.22305549584681,0.5045441993783274,0.5045441993783274,0.5045441993783274,230,230,230,400,400,400,48.678999,106.25,98.5,13.678999,9.956416,0.2
2023-04-01 09:20:00+00:00,3,0.9072800979451748,409.4578094447593,0.3714929170921245,0.3461043067921429,93.16578886652484,0.4995585367353313,0.4995585367353313,0.4995585367353313,230,230,230,400,400,400,48.6873325,105.33333333333333,97.66666666666667,13.6873325,9.811812666666667,0.2
2023-04-01 09:25:00+00:00,3,0.899187698100588,409.2905389450852,0.36802901310778807,0.342663312984419,93.10769009509042,0.4945918899824083,0.4945918899824083,0.4945918899824083,230,230,230,400,400,400,48.695666,104.41666666666667,96.83333333333333,13.695666,9.667209333333334,0.2
2023-04-01 09:30:00+00:00,3,0.8911205777878354,409.12237900496285,0.36457736620931436,0.33923459519240623,93.04872617836672,0.48964296213192365,0.48964296213192365,0.48964296213192365,230,230,230,400,400,400,48.7039995,103.5,96.0,13.7039995,9.522606,0.2
2023-04-01 09:35:00+00:00,3,0.8830768065937397,408.9532902747925,0.3611371609717998,0.33581734349097403,92.98886400593847,0.48471058415764723,0.48471058415764723,0.48471058415764723,230,230,230,400,400,400,48.712333,102.58333333333333,95.16666666666667,13.712333,9.378003,0.2
2023-04-01 09:40:00+00:00,3,0.8750546418128811,408.7832327862794,0.35770766060073894,0.3324108264229753,92.9280703311526,0.4797937002921269,0.4797937002921269,0.4797937002921269,230,230,230,400,400,400,48.7206665,101.66666666666667,94.33333333333333,13.7206665,9.2334,0.2
2023-04-01 09:45:00+00:00,3,0.8670525022034954,408.6121683998064,0.3542881982040707,0.3290143820838633,92.86631159369027,0.4748913551584422,0.4748913551584422,0.4748913551584422,230,230,230,400,400,400,48.729,100.75,93.5,13.729,9.088797,0.2
2023-04-01 09:50:00+00:00,3,0.8590689625661695,408.44005456371417,0.3508781690136868,0.3256274109020418,92.80355395645601,0.47000268334953677,0.47000268334953677,0.47000268334953677,230,230,230,400,400,400,48.73733333333333,99.83333333333333,92.66666666666667,13.737333333333332,8.944193333333333,0.2
2023-04-01 09:55:00+00:00,3,0.8511027043706614,408.2668594619805,0.3474770231697275,0.32224936713737723,92.73976281878423,0.46512689715737826,0.46512689715737826,0.46512689715737826,230,230,230,400,400,400,48.745666666666665,98.91666666666667,91.83333333333333,13.745666666666667,8.799589666666666,0.2
2023-04-01 10:00:00+00:00,3,0.8431525347173249,408.09254699144714,0.3440842602800212,0.3188797547502822,92.67490308646283,0.46026328061049315,0.46026328061049315,0.46026328061049315,230,230,230,400,400,400,48.754,98.0,91.0,13.754,8.654986,0.2
2023-04-01 10:05:00+00:00,3,0.9119303696215241,409.0657486508265,0.37303947366633916,0.34768136279442274,93.20229823865833,0.5018348210039397,0.5018348210039397,0.5018348210039397,230,230,230,400,400,400,48.79566666666666,106.41666666666667,98.33333333333333,13.795666666666666,8.575765333333333,0.18333333333333335
2023-04-01 10:10:00+00:00,3,0.9808130379387064,409.9317191093618,0.40206636845408206,0.3765620432592761,93.65668775210712,0.5435204926058465,0.5435204926058465,0.5435204926058465,230,230,230,400,400,400,48.83733333333333,114.83333333333333,105.66666666666667,13.837333333333333,8.496544666666667,0.16666666666666666
2023-04-01 10:15:00+00:00,3,1.0497995701732108,410.7044955613791,0.4311573959549315,0.4055131309911504,94.05222658723412,0.5853077883441716,0.5853077883441716,0.5853077883441716,230,230,230,400,400,400,48.879,123.25,113.0,13.879,8.417324,0.15
2023-04-01 10:20:00+00:00,3,1.1188892913935458,411.3954681850655,0.46030597625751396,0.43452714308935525,94.39963100680296,0.6271859075820958,0.6271859075820958,0.6271859075820958,230,230,230,400,400,400,48.92066666666666,131.66666666666666,120.33333333333333,13.920666666666666,8.338103,0.13333333333333333
2023-04-01 10:25:00+00:00,3,1.188081823386356,412.01400102701865,0.4895063372804662,0.4635975675933302,94.70716358217618,0.6691454511141623,0.6691454511141623,0.6691454511141623,230,230,230,400,400,400,48.96233333333333,140.08333333333334,127.66666666666667,13.962333333333333,8.258882,0.11666666666666667
2023-04-01 10:30:00+00:00,3,1.2573770958463182,412.56787689023156,0.5187533898361382,0.4927187025281504,94.98129789258601,0.7111781888484769,0.7111781888484769,0.7111781888484769,230,230,230,400,400,400,49.004,148.5,135.0,14.004,8.179661,0.1
2023-04-01 10:35:00+00:00,3,1.3267752798863632,413.06364953615207,0.5480426294196589,0.5218855290461162,95.22717778337037,0.7532768767023635,0.7532768767023635,0.7532768767023635,230,230,230,400,400,400,49.04566666666666,156.91666666666666,142.33333333333334,14.045666666666666,8.100440166666667,0.08333333333333334
2023-04-01 10:40:00+00:00,3,1.3962768258321918,413.5068760008283,0.5773700576904099,0.5510936142268714,95.44894247397426,0.7954351163064199,0.7954351163064199,0.7954351163064199,230,230,230,400,400,400,49.08733333333333,165.33333333333334,149.66666666666666,14.087333333333333,8.021219333333333,0.06666666666666668
2023-04-01 10:45:00+00:00,3,1.4658824484604704,413.90230946044846,0.6067321194054769,0.5803390324092682,95.64996047645036,0.8376472414568448,0.8376472414568448,0.8376472414568448,230,230,230,400,400,400,49.129,173.75,157.0,14.129,7.9419985,0.05
2023-04-01 10:50:00+00:00,3,1.5355930882469337,414.25405452955755,0.6361256506547087,0.6096183008218866,95.83300094791957,0.8799082252060962,0.8799082252060962,0.8799082252060962,230,230,230,400,400,400,49.17066666666666,182.16666666666666,164.33333333333334,14.170666666666666,7.862777566666667,0.03333333333333334
2023-04-01 10:55:00+00:00,3,1.605409957765449,414.5656669617334,0.665547836747842,0.6389283295455312,96.00036154690468,0.922213607639976,0.922213607639976,0.922213607639976,230,230,230,400,400,400,49.21233333333333,190.58333333333334,171.66666666666666,14.212333333333333,7.783556633333333,0.01666666666666667
2023-04-01 11:00:00+00:00,3,1.6753344673701274,414.84026294609413,0.6949961769129842,0.6682663772503811,96.15396450361341,0.9645594319897088,0.9645594319897088,0.9645594319897088,230,230,230,400,400,400,49.254,199.0,179.0,14.254,7.7043357,0.0
2023-04-01 11:05:00+00:00,3,1.7263752151916274,415.042972705511,0.7165198864832938,0.6897084525538086,96.2581033080496,0.9955084018607542,0.9955084018607542,0.9955084018607542,230,230,230,400,400,400,49.27066666666667,203.91666666666666,184.41666666666666,14.270666666666667,7.641703933333333,0.0
2023-04-01 11:10:00+00:00,3,1.7774574041753572,415.22815338085377,0.738050340007307,0.7111581049370814,96.35631424951863,1.0264683083045203,1.0264683083045203,1.0264683083045203,230,230,230,400,400,400,49.287333333333336,208.83333333333334,189.83333333333334,14.287333333333333,7.579072166666666,0.0
2023-04-01 11:15:00+00:00,3,1.8285824441293048,415.39669516224234,0.7595870876493575,0.7326148160332657,96.44908766161876,1.0574384031227853,1.0574384031227853,1.0574384031227853,230,230,230,400,400,400,49.304,213.75,195.25,14.304,7.5164404,0.0
2023-04-01 11:20:00+00:00,3,1.8797518143777339,415.54941435312196,0.7811297482622668,0.754078141897266,96.53686133127295,1.0884180455359982,1.0884180455359982,1.0884180455359982,230,230,230,400,400,400,49.32066666666667,218.66666666666666,200.66666666666666,14.320666666666666,7.4538085999999995,0.0
2023-04-01 11:25:00+00:00,3,1.9309671121351346,415.6870515283863,0.8026780072259134,0.7755477110851653,96.62002747097662,1.1194066994110456,1.1194066994110456,1.1194066994110456,230,230,230,400,400,400,49.33733333333333,223.58333333333334,206.08333333333334,14.337333333333333,7.3911768,0.0
2023-04-01 11:30:00+00:00,3,1.9822299555571745,415.8103006374225,0.8242316146260995,0.7970232202707029,96.6989382750455,1.150403926934182,1.150403926934182,1.150403926934182,230,230,230,400,400,400,49.354,228.5,211.5,14.354,7.328545,0.0
2023-04-01 11:35:00+00:00,3,2.0335420921859915,415.91979199319223,0.8457903839269785,0.8185044345070606,96.77391113230325,1.1814093889888846,1.1814093889888846,1.1814093889888846,230,230,230,400,400,400,49.370666666666665,233.41666666666666,216.91666666666666,14.370666666666667,7.265913333333334,0.0
2023-04-01 11:40:00+00:00,3,2.0849053157520125,416.01611607668394,0.867354190817232,0.8399911839671856,96.84523264662333,1.2124228404509176,1.2124228404509176,1.2124228404509176,230,230,230,400,400,400,49.38733333333333,238.33333333333334,222.33333333333334,14.387333333333332,7.203281666666666,0.0
2023-04-01 11:45:00+00:00,3,2.136321549065,416.099811971657,0.8889229728545404,0.8614833646775206,96.91316244320869,1.2434441312473776,1.2434441312473776,1.2434441312473776,230,230,230,400,400,400,49.403999999999996,243.25,227.75,14.404,7.14065,0.0
2023-04-01 11:50:00+00:00,3,2.187792793706224,416.17138276387135,0.9104967291142007,0.8829809368046933,96.97793617158001,1.2744732038837439,1.2744732038837439,1.2744732038837439,230,230,230,400,400,400,49.42066666666667,248.16666666666666,233.16666666666666,14.420666666666667,7.078018166666666,0.0
2023-04-01 11:55:00+00:00,3,2.23932115572292,416.2312951115136,0.9320755207243953,0.9044839252574728,97.03976825338373,1.3055100943127282,1.3055100943127282,1.3055100943127282,230,230,230,400,400,400,49.437333333333335,253.08333333333334,238.58333333333334,14.437333333333333,7.015386333333334,0.0
2023-04-01 12:00:00+00:00,3,2.2909088354297604,416.279985225139,0.9536594709938112,0.9259924192943016,97.09885419890209,1.3365549313677947,1.3365549313677947,1.3365549313677947,230,230,230,400,400,400,49.454,258.0,244.0,14.454,6.9527545,0.0
2023-04-01 12:05:00+00:00,3,2.3072132612022154,416.0910407413992,0.9600107411980635,0.9323400556996999,97.11766917692698,1.345716955336231,1.345716955336231,1.345716955336231,230,230,230,400,400,400,49.533166666666666,260.25,245.66666666666666,14.533166666666666,6.823358233333334,0.0
2023-04-01 12:10:00+00:00,3,2.323549294458334,415.8997969305633,0.9663636531460308,0.9386895050479188,97.13625941869628,1.3548815960622314,1.3548815960622314,1.3548815960622314,230,230,230,400,400,400,49.61233333333333,262.5,247.33333333333334,14.612333333333334,6.6939619666666665,0.0
2023-04-01 12:15:00+00:00,3,2.3399179551199736,415.70624048190575,0.9727184688596259,0.9450410300237487,97.15463006800672,1.3640492326986313,1.3640492326986313,1.3640492326986313,230,230,230,400,400,400,49.6915,264.75,249.0,14.6915,6.5645657,0.0
2023-04-01 12:20:00+00:00,3,2.3563202848242866,415.5103646398565,0.9790754727213982,0.9513949149897581,97.17278611272936,1.373220275687445,1.373220275687445,1.373220275687445,230,230,230,400,400,400,49.77066666666667,267.0,250.66666666666666,14.770666666666667,6.435169566666667,0.0
2023-04-01 12:25:00+00:00,3,2.372757384456007,415.3121627498226,0.9854349722370991,0.9577514673378374,97.19073245021784,1.3823951687106488,1.3823951687106488,1.3823951687106488,230,230,230,400,400,400,49.849833333333336,269.25,252.33333333333334,14.849833333333333,6.305773433333334,0.0
2023-04-01 12:30:00+00:00,3,2.3892304699777616,415.1116193089415,0.9917972997520853,0.9641110200233487,97.20847397591653,1.3915743923479127,1.3915743923479127,1.3915743923479127,230,230,230,400,400,400,49.929,271.5,254.0,14.929,6.1763773,0.0
2023-04-01 12:35:00+00:00,3,2.405740770851223,414.9087283189284,0.9981628135823983,0.9704739310025591,97.22601541521428,1.4007584632646044,1.4007584632646044,1.4007584632646044,230,230,230,400,400,400,50.00816666666667,273.75,255.66666666666666,15.008166666666666,6.046981033333334,0.0
2023-04-01 12:40:00+00:00,3,2.4222896360942374,414.7034756633053,1.0045319000479165,0.9768405868806002,97.2433614934483,1.4099479394771663,1.4099479394771663,1.4099479394771663,230,230,230,400,400,400,50.08733333333333,276.0,257.3333333333333,15.087333333333333,5.917584766666667,0.0
2023-04-01 12:45:00+00:00,3,2.439914086704559,414.4972805558064,1.011337721811157,0.9836425598778343,97.26153179733821,1.4197657418296006,1.4197657418296006,1.4197657418296006,230,230,230,400,400,400,50.1665,278.25,259.0,15.1665,5.7881885,0.0
2023-04-01 12:50:00+00:00,3,2.4568612884707535,414.28760183961464,1.0178471385169752,0.9901494109749883,97.27879300399242,1.4291575724108974,1.4291575724108974,1.4291575724108974,230,230,230,400,400,400,50.24566633333333,280.5,260.6666666666667,15.245666333333332,5.658792200000001,0.0
2023-04-01 12:55:00+00:00,3,2.4739632787463455,414.0756085651385,1.0244078166447483,0.9967075289053945,97.295970677959,1.4386234002921405,1.4386234002921405,1.4386234002921405,230,230,230,400,400,400,50.324832666666666,282.75,262.3333333333333,15.324832666666667,5.5293959,0.0
2023-04-01 13:00:00+00:00,3,2.491239920527412,413.86128266790803,1.031027714523442,1.003324845909367,97.31308206134113,1.4481746746760322,1.4481746746760322,1.4481746746760322,230,230,230,400,400,400,50.403999,285.0,264.0,15.403999,5.3999996,0.0
